	_25th_percentile_earnings	_50th_percentile_earnings	_75th_percentile_earnings	average_earnings	campus	entry_status	hegis_at_exit	location	major	number_of_students_found	potential_number_of_students	potential_number_of_students_for_each_year_out_of_school	student_path	year
254	$44,495	$75,178	$107,219	$80,960	70	FTF + FTT	5091	Northridge	Marketing	194	3,218	305	1	15
255	$13,091	$31,376	$46,935	$34,410	70	FTF + FTT	5111	Northridge	Real Estate	328	443	429	1	1
256	$23,764	$39,163	$53,787	$43,255	70	FTF + FTT	5111	Northridge	Real Estate	299	443	411	1	2
257	$19,856	$40,464	$55,605	$43,778	70	FTF + FTT	5111	Northridge	Real Estate	281	443	394	1	3
258	$26,184	$44,932	$63,649	$49,035	70	FTF + FTT	5111	Northridge	Real Estate	254	443	363	1	4
259	$26,327	$46,374	$63,836	$51,130	70	FTF + FTT	5111	Northridge	Real Estate	226	443	339	1	5
260	$28,861	$49,666	$71,988	$55,352	70	FTF + FTT	5111	Northridge	Real Estate	203	443	311	1	6
261	$28,014	$53,582	$74,972	$57,709	70	FTF + FTT	5111	Northridge	Real Estate	173	443	270	1	7
262	$29,327	$55,718	$73,106	$58,915	70	FTF + FTT	5111	Northridge	Real Estate	156	443	228	1	8
263	$33,006	$61,485	$82,978	$65,574	70	FTF + FTT	5111	Northridge	Real Estate	120	443	180	1	9
264	$35,516	$66,026	$89,975	$69,760	70	FTF + FTT	5111	Northridge	Real Estate	74	443	124	1	10
265	$31,868	$57,400	$98,638	$74,040	70	FTF + FTT	5111	Northridge	Real Estate	59	443	97	1	11
266	$22,924	$55,066	$95,126	$73,086	70	FTF + FTT	5111	Northridge	Real Estate	44	443	70	1	12
267	$50,000	$71,619	$147,855	$88,307	70	FTF + FTT	5111	Northridge	Real Estate	21	443	42	1	13
268	$31,321	$68,465	$114,380	$76,351	70	FTF + FTT	5111	Northridge	Real Estate	16	443	30	1	14
269	$31,699	$84,610	$108,756	$82,880	70	FTF + FTT	5111	Northridge	Real Estate	11	443	21	1	15
270	$16,638	$32,777	$46,313	$33,411	70	FTF + FTT	5131	Northridge	International Business	163	201	201	1	1
271	$27,027	$42,587	$55,041	$42,362	70	FTF + FTT	5131	Northridge	International Business	151	201	200	1	2
272	$29,535	$46,890	$57,610	$44,732	70	FTF + FTT	5131	Northridge	International Business	142	201	200	1	3
273	$29,383	$48,466	$60,975	$46,295	70	FTF + FTT	5131	Northridge	International Business	133	201	200	1	4
274	$33,755	$53,241	$66,147	$51,823	70	FTF + FTT	5131	Northridge	International Business	130	201	200	1	5
275	$31,911	$56,674	$71,265	$58,602	70	FTF + FTT	5131	Northridge	International Business	121	201	200	1	6
276	$34,103	$54,210	$72,571	$56,267	70	FTF + FTT	5131	Northridge	International Business	122	201	199	1	7
277	$31,216	$53,199	$78,144	$57,426	70	FTF + FTT	5131	Northridge	International Business	116	201	198	1	8
278	$32,944	$56,927	$76,918	$58,040	70	FTF + FTT	5131	Northridge	International Business	109	201	191	1	9
279	$37,848	$55,476	$72,440	$58,391	70	FTF + FTT	5131	Northridge	International Business	85	201	168	1	10
280	$39,793	$57,960	$76,002	$60,166	70	FTF + FTT	5131	Northridge	International Business	71	201	143	1	11
281	$38,690	$62,986	$77,009	$65,650	70	FTF + FTT	5131	Northridge	International Business	57	201	109	1	12
282	$32,102	$61,423	$90,390	$77,853	70	FTF + FTT	5131	Northridge	International Business	39	201	87	1	13
283	$24,390	$56,255	$76,276	$58,264	70	FTF + FTT	5131	Northridge	International Business	33	201	74	1	14
284	$22,618	$47,993	$86,588	$66,667	70	FTF + FTT	5131	Northridge	International Business	29	201	60	1	15
285	$23,506	$38,301	$51,602	$39,465	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	157	173	172	1	1
286	$27,630	$44,385	$57,107	$44,239	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	156	173	170	1	2
287	$34,094	$47,696	$62,273	$47,780	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	151	173	170	1	3
288	$36,228	$50,193	$64,711	$49,545	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	146	173	170	1	4
289	$31,758	$52,445	$67,001	$50,949	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	142	173	169	1	5
290	$40,088	$54,720	$67,973	$55,439	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	132	173	161	1	6
291	$42,154	$55,288	$72,080	$56,606	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	122	173	153	1	7
292	$32,586	$56,045	$75,955	$58,868	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	111	173	136	1	8
293	$38,017	$59,309	$83,529	$62,403	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	89	173	116	1	9
294	$41,460	$68,923	$88,297	$66,463	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	67	173	90	1	10
295	$49,428	$69,427	$88,875	$69,518	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	55	173	74	1	11
296	$53,195	$70,139	$93,154	$73,892	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	41	173	58	1	12
297	$43,493	$70,313	$88,080	$69,182	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	36	173	45	1	13
298	$66,583	$79,618	$100,127	$79,843	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	28	173	39	1	14
299	$41,213	$81,980	$97,138	$74,247	70	FTF + FTT	5151	Northridge	Human Resources/Personnel Management	30	173	38	1	15
300	$17,110	$31,718	$48,255	$36,224	70	FTF + FTT	5995	Northridge	Business Law	113	136	136	1	1
301	$20,224	$40,358	$58,389	$42,852	70	FTF + FTT	5995	Northridge	Business Law	109	136	136	1	2
302	$21,052	$44,664	$63,020	$46,607	70	FTF + FTT	5995	Northridge	Business Law	107	136	136	1	3
303	$14,987	$43,745	$61,445	$46,199	70	FTF + FTT	5995	Northridge	Business Law	104	136	136	1	4
304	$21,785	$46,953	$66,260	$51,592	70	FTF + FTT	5995	Northridge	Business Law	105	136	136	1	5
305	$25,906	$48,902	$68,891	$53,501	70	FTF + FTT	5995	Northridge	Business Law	106	136	135	1	6
306	$27,256	$55,771	$80,415	$58,738	70	FTF + FTT	5995	Northridge	Business Law	96	136	134	1	7
307	$32,782	$54,618	$87,368	$61,079	70	FTF + FTT	5995	Northridge	Business Law	91	136	134	1	8
308	$36,589	$55,029	$83,745	$63,075	70	FTF + FTT	5995	Northridge	Business Law	88	136	134	1	9
309	$29,215	$52,104	$90,595	$63,670	70	FTF + FTT	5995	Northridge	Business Law	91	136	134	1	10
310	$28,243	$59,211	$86,496	$66,131	70	FTF + FTT	5995	Northridge	Business Law	91	136	133	1	11
311	$30,150	$61,043	$99,565	$68,813	70	FTF + FTT	5995	Northridge	Business Law	88	136	133	1	12
312	$35,183	$64,963	$110,796	$83,442	70	FTF + FTT	5995	Northridge	Business Law	83	136	127	1	13
313	$32,438	$65,995	$103,993	$74,725	70	FTF + FTT	5995	Northridge	Business Law	51	136	79	1	14
314	$14,474	$73,280	$107,903	$76,307	70	FTF + FTT	5995	Northridge	Business Law	31	136	51	1	15
315	$11,794	$23,477	$34,545	$25,017	70	FTF + FTT	6022	Northridge	Journalism	1,888	2,290	2,191	1	1
316	$17,853	$31,017	$43,231	$31,866	70	FTF + FTT	6022	Northridge	Journalism	1,660	2,290	1,983	1	2
317	$19,229	$35,235	$47,622	$36,041	70	FTF + FTT	6022	Northridge	Journalism	1,451	2,290	1,788	1	3
318	$22,362	$38,807	$52,727	$39,856	70	FTF + FTT	6022	Northridge	Journalism	1,288	2,290	1,621	1	4
319	$21,903	$41,063	$57,233	$42,764	70	FTF + FTT	6022	Northridge	Journalism	1,115	2,290	1,466	1	5
320	$25,807	$45,787	$62,990	$47,050	70	FTF + FTT	6022	Northridge	Journalism	970	2,290	1,292	1	6
321	$27,566	$46,079	$67,639	$49,502	70	FTF + FTT	6022	Northridge	Journalism	825	2,290	1,145	1	7
322	$28,706	$48,980	$71,713	$56,251	70	FTF + FTT	6022	Northridge	Journalism	704	2,290	1,000	1	8
323	$31,798	$50,940	$74,353	$56,667	70	FTF + FTT	6022	Northridge	Journalism	594	2,290	830	1	9
324	$33,919	$53,555	$79,935	$60,172	70	FTF + FTT	6022	Northridge	Journalism	454	2,290	648	1	10
325	$33,541	$57,674	$83,208	$61,792	70	FTF + FTT	6022	Northridge	Journalism	407	2,290	589	1	11
326	$30,724	$57,542	$87,870	$62,661	70	FTF + FTT	6022	Northridge	Journalism	335	2,290	504	1	12
327	$36,358	$56,221	$84,635	$67,424	70	FTF + FTT	6022	Northridge	Journalism	271	2,290	415	1	13
328	$33,623	$56,547	$90,708	$67,181	70	FTF + FTT	6022	Northridge	Journalism	202	2,290	322	1	14
329	$31,988	$57,784	$93,200	$65,999	70	FTF + FTT	6022	Northridge	Journalism	165	2,290	257	1	15
330	$10,039	$21,249	$32,597	$23,429	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	3,417	4,153	3,975	1	1
331	$14,906	$28,530	$42,072	$30,414	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	3,112	4,153	3,633	1	2
332	$17,647	$33,781	$48,501	$35,357	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	2,738	4,153	3,237	1	3
333	$20,316	$37,748	$54,081	$39,720	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	2,418	4,153	2,910	1	4
334	$21,587	$40,887	$59,582	$43,450	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	2,111	4,153	2,570	1	5
335	$24,809	$44,458	$64,422	$47,396	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,826	4,153	2,273	1	6
336	$27,703	$46,913	$68,434	$51,369	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,559	4,153	1,965	1	7
337	$29,549	$50,342	$73,279	$54,928	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,299	4,153	1,669	1	8
338	$30,015	$52,298	$77,377	$57,995	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	1,076	4,153	1,404	1	9
339	$32,048	$54,037	$78,446	$59,749	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	812	4,153	1,098	1	10
340	$30,217	$55,139	$79,198	$61,584	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	692	4,153	959	1	11
341	$30,237	$58,269	$83,113	$63,850	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	526	4,153	767	1	12
342	$33,670	$60,576	$87,705	$68,638	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	363	4,153	548	1	13
343	$36,443	$63,378	$92,811	$73,723	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	293	4,153	426	1	14
344	$33,659	$63,813	$97,053	$72,561	70	FTF + FTT	6031	Northridge	Radio/Television/Broadcast	212	4,153	316	1	15
345	$25,305	$45,650	$66,393	$48,191	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	759	974	906	1	1
346	$37,676	$58,798	$76,455	$58,681	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	700	974	813	1	2
347	$43,211	$65,343	$85,741	$65,959	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	638	974	746	1	3
348	$49,063	$71,779	$92,235	$73,407	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	573	974	693	1	4
349	$55,346	$79,439	$98,394	$78,626	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	541	974	665	1	5
350	$57,779	$83,520	$104,715	$82,387	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	493	974	628	1	6
351	$58,284	$83,821	$107,560	$85,376	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	465	974	594	1	7
352	$57,475	$84,963	$113,706	$86,005	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	442	974	563	1	8
353	$60,427	$89,371	$115,211	$89,069	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	408	974	512	1	9
354	$65,787	$94,980	$121,892	$105,938	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	357	974	448	1	10
355	$70,682	$98,174	$126,483	$108,473	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	312	974	409	1	11
356	$77,407	$100,650	$131,187	$119,461	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	262	974	344	1	12
357	$79,898	$104,993	$133,919	$129,053	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	203	974	266	1	13
358	$84,920	$109,543	$136,801	$127,266	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	141	974	191	1	14
359	$83,977	$107,253	$137,445	$127,379	70	FTF + FTT	7012	Northridge	Computer Science and Information Technology	81	974	113	1	15
360	$25,734	$41,710	$56,866	$43,367	70	FTF + FTT	7021	Northridge	Information Systems	921	1,076	1,055	1	1
361	$37,833	$51,599	$67,218	$53,413	70	FTF + FTT	7021	Northridge	Information Systems	860	1,076	1,007	1	2
362	$40,799	$56,295	$75,530	$59,348	70	FTF + FTT	7021	Northridge	Information Systems	822	1,076	971	1	3
363	$44,734	$61,925	$82,021	$64,472	70	FTF + FTT	7021	Northridge	Information Systems	756	1,076	918	1	4
364	$47,208	$66,361	$87,992	$69,044	70	FTF + FTT	7021	Northridge	Information Systems	706	1,076	872	1	5
365	$49,874	$71,651	$91,968	$73,967	70	FTF + FTT	7021	Northridge	Information Systems	663	1,076	828	1	6
366	$51,343	$73,970	$96,526	$76,753	70	FTF + FTT	7021	Northridge	Information Systems	624	1,076	790	1	7
367	$53,481	$78,459	$100,347	$81,493	70	FTF + FTT	7021	Northridge	Information Systems	570	1,076	752	1	8
368	$55,997	$80,715	$104,374	$84,649	70	FTF + FTT	7021	Northridge	Information Systems	533	1,076	709	1	9
369	$59,341	$82,748	$107,931	$88,643	70	FTF + FTT	7021	Northridge	Information Systems	466	1,076	636	1	10
370	$58,416	$85,242	$111,693	$88,896	70	FTF + FTT	7021	Northridge	Information Systems	438	1,076	599	1	11
371	$60,109	$88,507	$117,950	$94,290	70	FTF + FTT	7021	Northridge	Information Systems	388	1,076	542	1	12
372	$58,167	$85,581	$116,077	$94,314	70	FTF + FTT	7021	Northridge	Information Systems	320	1,076	441	1	13
373	$66,003	$95,185	$126,144	$104,662	70	FTF + FTT	7021	Northridge	Information Systems	247	1,076	343	1	14
374	$62,196	$92,280	$120,241	$104,121	70	FTF + FTT	7021	Northridge	Information Systems	169	1,076	240	1	15
375	$11,942	$21,122	$31,113	$23,062	70	FTF + FTT	8231	Northridge	Child Development	2,308	2,858	2,728	1	1
376	$15,720	$27,547	$39,111	$28,836	70	FTF + FTT	8231	Northridge	Child Development	2,045	2,858	2,495	1	2
377	$17,805	$31,237	$44,399	$32,381	70	FTF + FTT	8231	Northridge	Child Development	1,862	2,858	2,303	1	3
378	$20,359	$34,043	$48,922	$34,976	70	FTF + FTT	8231	Northridge	Child Development	1,673	2,858	2,120	1	4
379	$21,566	$36,070	$51,504	$36,920	70	FTF + FTT	8231	Northridge	Child Development	1,520	2,858	1,953	1	5
380	$23,500	$38,191	$54,541	$39,359	70	FTF + FTT	8231	Northridge	Child Development	1,347	2,858	1,801	1	6
381	$22,955	$39,967	$56,295	$40,674	70	FTF + FTT	8231	Northridge	Child Development	1,202	2,858	1,653	1	7
382	$23,578	$41,425	$58,847	$42,690	70	FTF + FTT	8231	Northridge	Child Development	1,074	2,858	1,516	1	8
383	$24,342	$43,002	$61,030	$44,190	70	FTF + FTT	8231	Northridge	Child Development	899	2,858	1,320	1	9
384	$25,456	$45,215	$63,941	$46,614	70	FTF + FTT	8231	Northridge	Child Development	771	2,858	1,157	1	10
385	$26,006	$46,855	$66,396	$48,170	70	FTF + FTT	8231	Northridge	Child Development	698	2,858	1,048	1	11
386	$26,198	$49,268	$68,595	$48,654	70	FTF + FTT	8231	Northridge	Child Development	614	2,858	925	1	12
387	$27,746	$50,645	$69,866	$50,642	70	FTF + FTT	8231	Northridge	Child Development	508	2,858	781	1	13
388	$25,779	$52,557	$72,921	$50,959	70	FTF + FTT	8231	Northridge	Child Development	401	2,858	639	1	14
389	$26,851	$55,468	$76,020	$52,292	70	FTF + FTT	8231	Northridge	Child Development	293	2,858	479	1	15
390	$10,268	$19,240	$30,432	$22,158	70	FTF + FTT	8351	Northridge	Kinesiology	1,973	2,506	2,282	1	1
391	$13,398	$25,067	$38,587	$28,017	70	FTF + FTT	8351	Northridge	Kinesiology	1,625	2,506	1,921	1	2
392	$16,430	$30,475	$47,358	$33,365	70	FTF + FTT	8351	Northridge	Kinesiology	1,346	2,506	1,641	1	3
393	$19,385	$36,116	$54,548	$38,922	70	FTF + FTT	8351	Northridge	Kinesiology	1,130	2,506	1,412	1	4
394	$21,586	$41,188	$59,906	$43,962	70	FTF + FTT	8351	Northridge	Kinesiology	985	2,506	1,252	1	5
395	$21,605	$45,751	$64,240	$46,910	70	FTF + FTT	8351	Northridge	Kinesiology	880	2,506	1,107	1	6
396	$25,468	$49,268	$69,879	$51,452	70	FTF + FTT	8351	Northridge	Kinesiology	729	2,506	952	1	7
397	$24,960	$55,750	$73,913	$54,659	70	FTF + FTT	8351	Northridge	Kinesiology	623	2,506	827	1	8
398	$29,437	$57,433	$78,118	$58,023	70	FTF + FTT	8351	Northridge	Kinesiology	517	2,506	695	1	9
399	$27,551	$59,666	$78,587	$59,179	70	FTF + FTT	8351	Northridge	Kinesiology	421	2,506	568	1	10
400	$25,910	$58,734	$81,772	$60,571	70	FTF + FTT	8351	Northridge	Kinesiology	350	2,506	494	1	11
401	$31,769	$63,017	$83,538	$64,807	70	FTF + FTT	8351	Northridge	Kinesiology	297	2,506	415	1	12
402	$32,342	$61,992	$83,087	$65,283	70	FTF + FTT	8351	Northridge	Kinesiology	238	2,506	333	1	13
403	$33,978	$68,247	$87,018	$69,745	70	FTF + FTT	8351	Northridge	Kinesiology	189	2,506	266	1	14
404	$30,974	$71,330	$91,583	$73,601	70	FTF + FTT	8351	Northridge	Kinesiology	142	2,506	190	1	15
405	$8,196	$14,611	$24,744	$18,440	70	FTF + FTT	8375	Northridge	Athletic Training	54	74	64	1	1
406	$16,001	$28,582	$38,864	$31,278	70	FTF + FTT	8375	Northridge	Athletic Training	40	74	49	1	2
407	$17,859	$27,455	$39,612	$30,616	70	FTF + FTT	8375	Northridge	Athletic Training	34	74	39	1	3
408	$18,352	$40,218	$53,576	$36,826	70	FTF + FTT	8375	Northridge	Athletic Training	25	74	30	1	4
409	$32,633	$46,006	$54,374	$46,725	70	FTF + FTT	8375	Northridge	Athletic Training	13	74	19	1	5
410	$39,237	$48,490	$58,661	$49,860	70	FTF + FTT	8375	Northridge	Athletic Training	8	74	12	1	6
411					70	FTF + FTT	8375	Northridge	Athletic Training	4	74	6	1	7
412					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	8
413					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	9
414					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	10
415					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	11
416					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	12
417					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	13
418					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	14
419					70	FTF + FTT	8375	Northridge	Athletic Training		74		1	15
420	$27,944	$46,600	$58,633	$44,884	70	FTF + FTT	9011	Northridge	Engineering	5	5	5	1	1
421					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	2
422					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	3
423					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	4
424					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	5
425					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	6
426					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	7
427					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	8
428					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	9
429					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	10
430					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	11
431					70	FTF + FTT	9011	Northridge	Engineering	3	5	5	1	12
432					70	FTF + FTT	9011	Northridge	Engineering	2	5	3	1	13
433					70	FTF + FTT	9011	Northridge	Engineering	2	5	3	1	14
434					70	FTF + FTT	9011	Northridge	Engineering	2	5	2	1	15
435	$21,622	$39,390	$59,201	$41,533	70	FTF + FTT	9081	Northridge	Civil Engineering	341	454	396	1	1
436	$39,381	$59,479	$72,659	$56,192	70	FTF + FTT	9081	Northridge	Civil Engineering	282	454	339	1	2
437	$39,915	$63,339	$80,695	$61,284	70	FTF + FTT	9081	Northridge	Civil Engineering	226	454	278	1	3
438	$48,716	$68,823	$84,326	$65,472	70	FTF + FTT	9081	Northridge	Civil Engineering	188	454	234	1	4
439	$55,468	$75,663	$90,118	$73,148	70	FTF + FTT	9081	Northridge	Civil Engineering	156	454	197	1	5
440	$59,834	$81,475	$97,406	$80,101	70	FTF + FTT	9081	Northridge	Civil Engineering	131	454	162	1	6
441	$64,277	$83,152	$99,527	$79,706	70	FTF + FTT	9081	Northridge	Civil Engineering	105	454	128	1	7
442	$70,863	$89,831	$104,209	$90,752	70	FTF + FTT	9081	Northridge	Civil Engineering	85	454	107	1	8
443	$78,930	$95,915	$113,931	$96,921	70	FTF + FTT	9081	Northridge	Civil Engineering	75	454	95	1	9
444	$84,262	$100,242	$116,034	$107,544	70	FTF + FTT	9081	Northridge	Civil Engineering	46	454	59	1	10
445	$87,406	$98,103	$111,520	$109,090	70	FTF + FTT	9081	Northridge	Civil Engineering	38	454	49	1	11
446	$100,566	$108,402	$118,473	$118,006	70	FTF + FTT	9081	Northridge	Civil Engineering	27	454	36	1	12
447	$100,001	$109,947	$131,345	$121,797	70	FTF + FTT	9081	Northridge	Civil Engineering	19	454	27	1	13
448	$96,396	$108,480	$113,369	$108,474	70	FTF + FTT	9081	Northridge	Civil Engineering	14	454	17	1	14
449	$74,537	$104,010	$111,645	$89,936	70	FTF + FTT	9081	Northridge	Civil Engineering	10	454	13	1	15
450	$22,242	$49,580	$68,979	$47,975	70	FTF + FTT	9091	Northridge	Electrical Engineering	342	479	443	1	1
451	$42,009	$63,573	$81,912	$61,828	70	FTF + FTT	9091	Northridge	Electrical Engineering	296	479	393	1	2
452	$47,007	$67,098	$84,609	$64,640	70	FTF + FTT	9091	Northridge	Electrical Engineering	242	479	333	1	3
453	$52,399	$73,551	$89,519	$69,879	70	FTF + FTT	9091	Northridge	Electrical Engineering	212	479	308	1	4
454	$58,437	$76,032	$94,463	$76,578	70	FTF + FTT	9091	Northridge	Electrical Engineering	191	479	283	1	5
455	$61,945	$79,744	$100,664	$83,445	70	FTF + FTT	9091	Northridge	Electrical Engineering	173	479	261	1	6
456	$62,612	$85,171	$109,351	$89,476	70	FTF + FTT	9091	Northridge	Electrical Engineering	151	479	235	1	7
457	$63,814	$84,438	$106,843	$88,312	70	FTF + FTT	9091	Northridge	Electrical Engineering	136	479	209	1	8
458	$68,419	$90,239	$115,018	$92,816	70	FTF + FTT	9091	Northridge	Electrical Engineering	111	479	175	1	9
459	$67,375	$87,301	$117,699	$92,528	70	FTF + FTT	9091	Northridge	Electrical Engineering	83	479	134	1	10
460	$72,917	$94,780	$121,225	$97,648	70	FTF + FTT	9091	Northridge	Electrical Engineering	73	479	124	1	11
461	$69,200	$92,914	$120,890	$95,831	70	FTF + FTT	9091	Northridge	Electrical Engineering	57	479	95	1	12
462	$78,255	$97,688	$149,729	$111,310	70	FTF + FTT	9091	Northridge	Electrical Engineering	43	479	71	1	13
463	$71,218	$106,841	$149,422	$115,130	70	FTF + FTT	9091	Northridge	Electrical Engineering	26	479	48	1	14
